age,Dept,location,education,recruitment_type,job_level,rating,onsite,awards,Certification,Salary,Age in Company,Hike,Weight,satisfied
39.19,2,1,1,4,1,3,0,8,0,126219,12.92,15,47,0
29.68,5,1,1,2,1,4,0,4,1,184641,2.3,5,49,0
39.02,2,1,1,4,1,3,0,10,1,86982,12.79,29,46,0
21.63,3,2,1,3,2,2,0,5,1,97135,0.16,28,51,0
25.17,2,1,1,4,3,5,0,11,1,105144,2.7,28,57,0
34.02,1,1,2,3,1,4,1,12,1,155716,8.61,16,53,1
43.81,2,2,1,4,1,4,0,10,1,170203,20.78,12,48,1
28.89,3,1,1,4,3,3,0,1,0,58138,6.55,5,54,0
40.95,5,2,1,2,4,3,0,10,1,110142,11.76,21,47,0
42.14,2,2,1,3,3,3,0,4,1,196699,9.28,28,42,0
42.28,2,2,1,4,2,4,0,11,1,79324,13.73,9,48,1
46.39,3,2,1,2,2,4,0,9,0,114562,0.85,20,54,1
50.11,3,1,1,4,2,4,0,3,0,149504,24.38,30,43,1
38.15,4,1,1,4,2,5,0,2,0,132716,5.47,0,58,1
47.68,1,1,1,2,3,5,0,2,0,148967,10.49,10,54,0
37.22,5,1,2,3,5,1,1,2,0,152549,3.42,27,87,1
32.67,2,1,1,2,1,1,0,7,0,134801,5.0,19,58,1
37.29,5,2,1,3,3,4,0,4,1,79052,10.28,12,40,1
40.95,3,2,1,2,1,5,0,2,0,163281,2.43,17,40,0
24.85,3,2,2,1,1,3,1,5,1,109648,0.22,7,57,1
43.61,3,1,2,1,5,3,1,4,1,143387,14.33,23,61,1
27.34,5,1,1,2,3,1,0,5,1,133645,5.16,20,48,0
29.21,2,1,1,4,1,2,0,2,0,118446,6.42,5,45,0
34.54,2,2,2,3,2,3,1,11,1,87314,1.72,21,68,1
37.34,2,1,1,2,5,5,0,1,0,80897,7.5,25,48,0
27.18,5,2,1,2,2,1,0,12,1,109591,5.66,16,42,0
26.33,4,1,2,1,3,1,1,4,1,65178,4.3,16,73,1
34.88,3,2,2,3,3,1,1,11,1,183409,4.7,22,88,1
43.27,2,1,1,2,5,4,0,5,1,183747,3.18,18,51,1
28.25,2,2,1,2,2,5,0,11,1,107643,0.68,24,51,1
33.33,2,1,2,1,3,4,1,12,1,151220,7.65,12,67,1
35.3,4,1,2,1,2,1,1,11,1,44698,6.66,19,57,0
29.23,3,2,2,3,1,5,1,2,0,121634,5.43,19,60,1
53.08,3,1,1,2,1,4,0,10,1,168708,3.77,22,46,1
57.99,1,2,1,2,1,3,0,2,0,63845,4.49,15,49,0
27.56,1,1,2,3,1,4,1,5,1,59358,4.22,24,87,1
38.0,4,1,1,1,1,4,0,11,1,60037,3.73,29,47,1
57.79,3,2,1,2,1,4,0,12,1,126350,31.67,15,44,1
56.24,2,2,1,3,2,4,0,7,0,112364,7.07,6,53,1
44.24,5,2,1,2,3,4,0,7,0,189468,20.06,18,41,1
50.83,4,1,2,1,1,5,1,10,1,162716,22.77,24,87,1
29.54,2,2,1,3,3,1,0,8,0,139291,6.92,11,49,1
29.75,1,1,1,1,2,4,0,7,0,110611,2.01,21,42,1
22.25,4,1,2,1,1,4,1,12,1,123514,0.6,7,88,1
45.91,2,2,2,3,2,2,1,11,1,134211,11.69,27,57,1
45.11,2,1,1,4,1,2,0,1,0,143907,13.54,6,46,0
45.37,3,1,1,2,1,3,0,10,1,59458,13.82,0,46,0
56.34,2,2,1,2,3,1,0,8,0,108889,24.93,30,40,1
56.89,2,1,1,4,3,4,0,8,0,82345,8.93,24,55,1
56.33,5,2,1,4,2,3,0,4,1,146732,11.26,13,50,0
59.67,3,2,2,3,1,2,1,7,0,69303,2.02,24,88,0
28.55,1,1,2,1,1,4,1,9,0,64390,0.84,17,90,1
36.38,2,1,1,2,3,3,0,10,1,140721,3.81,16,48,1
26.63,5,2,1,2,2,4,0,5,1,76954,2.23,0,56,0
55.42,2,1,2,1,5,1,1,12,1,162580,17.62,27,86,1
56.8,3,1,1,2,1,4,0,12,1,172726,4.65,30,58,0
31.43,2,2,1,3,1,3,0,12,1,131224,3.62,15,43,1
28.5,3,2,1,2,1,3,0,3,0,158922,5.38,26,46,0
22.08,3,2,2,1,3,4,1,4,1,116250,0.27,13,63,1
46.3,2,2,1,2,3,5,0,8,0,73004,13.92,10,59,1
47.05,2,1,1,4,5,1,0,5,1,66520,17.22,17,47,1
29.01,2,2,2,1,2,4,1,1,0,44633,2.51,10,70,1
53.32,2,1,1,1,2,4,0,11,1,144308,18.7,4,54,0
21.11,1,1,1,2,2,4,0,7,0,173245,0.0,5,52,0
26.69,4,2,1,2,1,5,0,5,1,52557,0.22,17,52,1
26.33,1,2,1,2,4,2,0,3,0,66250,4.41,3,58,0
54.53,1,2,1,3,2,3,0,11,1,180279,8.67,22,54,0
26.6,3,1,2,1,2,5,1,6,1,122871,3.12,25,76,0
27.79,4,1,1,2,1,5,0,10,1,71063,3.82,24,52,1
30.16,1,1,1,2,3,4,0,6,1,128585,0.12,9,47,1
35.28,5,1,1,2,5,2,0,9,0,159720,0.85,23,44,0
31.98,5,1,2,3,3,1,1,5,1,45211,0.23,2,52,1
46.19,4,1,1,2,3,3,0,3,0,122047,1.35,0,48,0
42.35,4,2,2,1,2,3,1,9,0,81609,4.86,22,51,1
50.85,3,2,1,2,3,5,0,10,1,182719,6.82,20,48,1
27.79,1,1,2,1,4,4,1,3,0,50004,4.37,10,54,0
35.72,1,1,1,2,1,1,0,4,1,86301,8.27,16,47,1
37.25,4,2,2,1,1,3,1,4,1,132949,15.33,12,61,1
26.72,2,2,2,1,1,1,1,11,1,76394,5.71,29,81,0
45.4,1,1,1,4,3,1,0,2,0,105892,12.48,18,44,1
44.67,4,1,1,2,5,4,0,12,1,107897,20.66,20,40,1
59.34,5,1,2,1,3,2,1,5,1,180388,9.19,19,78,1
51.09,5,1,2,3,3,4,1,1,0,117397,2.52,23,88,1
59.48,2,2,2,3,4,4,1,10,1,112923,2.78,30,56,1
40.24,3,1,2,3,2,1,1,5,1,56688,0.18,8,57,1
47.67,5,1,2,1,3,3,1,6,1,144366,8.13,24,57,1
43.35,4,2,2,3,2,4,1,5,1,194409,4.17,19,84,1
46.58,2,2,2,1,5,4,1,6,1,175052,16.14,15,88,1
45.13,3,1,2,1,1,5,1,1,0,150810,17.54,21,86,1
50.35,2,2,2,3,3,5,1,1,0,180479,27.53,27,82,1
46.58,5,2,1,3,3,1,0,12,1,130643,12.58,14,53,1
43.52,1,1,1,4,4,3,0,5,1,112640,19.24,28,55,0
39.97,2,2,2,3,1,4,1,4,1,179178,0.27,29,67,1
49.09,2,1,2,1,3,5,1,4,1,131977,1.3,29,88,1
52.1,2,1,1,2,1,2,0,4,1,46342,5.25,27,56,0
49.99,5,2,2,1,3,4,1,11,1,134955,7.71,29,55,0
21.84,1,2,1,3,1,3,0,1,0,43988,0.5,2,47,0
56.66,4,1,1,2,1,5,0,5,1,142270,5.24,0,44,1
57.89,1,2,1,2,1,1,0,6,1,121283,32.14,21,60,0
47.99,3,1,1,2,3,4,0,4,1,112672,20.28,27,56,1
23.78,4,1,2,1,1,3,1,5,1,183222,1.2,22,69,1
58.42,5,2,2,1,3,3,1,2,0,187423,32.43,3,70,1
49.16,3,2,2,3,1,2,1,11,1,77271,6.68,17,52,1
21.36,2,2,2,1,1,2,1,7,0,170370,0.02,0,78,1
56.29,2,2,2,1,3,4,1,2,0,113136,7.42,4,84,1
31.8,4,2,2,1,1,3,1,10,1,128654,4.76,18,85,1
56.82,5,2,1,2,4,4,0,8,0,140646,13.96,7,45,0
53.25,1,2,1,4,1,3,0,9,0,199035,8.88,26,42,1
48.81,1,2,1,2,3,5,0,7,0,50774,24.01,7,55,1
43.82,5,1,2,3,3,1,1,8,0,124843,4.91,23,79,0
59.98,2,1,2,1,1,4,1,8,0,124776,16.97,20,51,1
33.66,3,2,1,4,3,3,0,10,1,48559,4.81,4,51,1
25.24,5,2,2,1,2,1,1,5,1,176457,0.21,0,81,0
36.56,2,2,1,2,1,3,0,5,1,125021,2.24,20,54,1
44.45,3,1,2,3,2,1,1,12,1,152561,22.64,15,50,1
29.9,5,2,1,3,2,1,0,6,1,80243,6.12,13,55,0
45.44,5,1,1,4,2,3,0,3,0,96288,16.34,6,54,1
41.7,4,1,1,4,4,3,0,7,0,40878,6.03,4,51,0
22.25,5,2,2,1,2,1,1,11,1,138933,0.69,27,54,0
33.11,1,1,1,2,2,4,0,12,1,159291,4.62,21,53,1
29.7,3,2,1,2,1,2,0,7,0,104653,3.02,5,51,1
43.98,1,1,2,1,2,1,1,12,1,119261,7.59,9,71,0
51.1,4,2,2,1,2,3,1,7,0,113355,8.01,19,72,1
55.78,2,1,1,2,1,3,0,7,0,127314,0.03,10,50,0
51.28,2,1,2,1,2,4,1,10,1,86716,28.84,0,76,1
39.72,1,1,1,4,2,5,0,9,0,74671,0.82,25,58,1
58.91,2,2,2,1,1,1,1,3,0,102321,5.35,6,79,0
34.19,2,2,1,2,2,1,0,2,0,154830,12.48,11,56,0
43.91,4,2,2,1,2,3,1,9,0,60927,1.87,29,72,0
56.34,5,1,1,2,3,4,0,6,1,181766,29.13,2,46,0
58.32,2,2,2,1,3,4,1,2,0,51856,26.48,12,62,1
42.99,1,1,2,3,1,4,1,2,0,173763,21.46,28,61,0
55.24,5,2,1,4,3,5,0,2,0,121513,19.49,0,41,0
54.8,4,1,2,3,3,2,1,9,0,167861,5.84,2,75,1
49.15,4,1,2,1,1,4,1,12,1,110018,13.64,5,60,1
41.62,2,2,2,1,1,3,1,12,1,149942,14.63,25,89,1
32.38,3,1,2,1,3,5,1,5,1,100983,11.19,29,59,1
27.16,3,1,1,1,1,3,0,5,1,65425,1.23,21,60,1
37.93,2,2,2,1,1,5,1,9,0,149394,7.86,15,79,1
49.88,2,1,2,3,1,2,1,12,1,75603,3.6,20,51,0
36.42,4,2,1,2,1,4,0,8,0,72630,1.93,7,47,1
55.08,1,2,1,2,5,1,0,4,1,144588,4.32,13,54,1
57.41,4,2,1,2,5,4,0,8,0,129603,22.93,21,42,0
50.37,3,2,1,4,1,1,0,11,1,161891,1.73,0,40,1
27.87,3,1,2,1,4,4,1,12,1,93024,3.65,19,88,1
56.25,3,2,2,1,3,4,1,1,0,85630,27.56,5,66,1
30.01,3,1,1,4,4,1,0,7,0,179796,4.03,30,42,1
47.04,2,2,2,1,5,3,1,2,0,111353,18.46,24,77,1
42.21,2,1,1,3,1,2,0,11,1,144521,20.69,21,58,0
37.98,2,1,1,4,1,1,0,10,1,111493,1.78,7,60,0
21.38,5,2,2,1,5,5,1,6,1,81152,0.14,7,79,0
45.66,4,2,2,1,1,4,1,5,1,190445,3.23,28,88,1
53.38,4,1,2,3,4,2,1,7,0,117754,31.08,23,55,1
38.64,5,1,2,1,3,4,1,3,0,80271,11.36,22,69,1
25.86,5,1,2,1,4,4,1,12,1,69388,1.59,29,50,0
34.33,2,1,2,3,1,4,1,9,0,102027,9.87,15,53,1
32.25,5,1,2,1,2,3,1,1,0,154139,2.53,0,52,1
30.17,1,1,1,2,2,5,0,1,0,57717,0.52,2,47,1
25.0,5,1,2,1,2,5,1,8,0,77246,0.98,17,68,0
41.97,4,2,1,4,3,4,0,7,0,137869,17.04,25,52,1
44.16,5,2,2,1,1,1,1,11,1,68373,5.7,30,58,0
54.6,5,1,1,3,3,3,0,1,0,129739,20.5,30,43,1
46.06,1,2,2,1,1,1,1,6,1,137001,13.12,28,79,0
40.84,2,1,2,1,2,5,1,2,0,131142,19.46,24,56,1
34.4,4,2,2,1,2,3,1,10,1,90937,9.79,30,64,0
48.55,3,2,1,2,1,5,0,10,1,94901,18.76,10,56,1
25.48,2,1,2,1,3,3,1,2,0,182961,2.47,3,80,0
44.02,2,2,2,1,4,4,1,7,0,48927,17.03,26,84,1
42.71,2,2,1,2,1,4,0,12,1,50588,2.64,6,51,1
57.68,1,2,1,4,2,4,0,3,0,156924,9.36,19,46,1
23.42,4,2,2,3,2,4,1,1,0,53962,0.49,12,78,1
46.92,5,1,2,1,2,3,1,3,0,144712,24.42,22,84,1
27.8,3,1,1,3,3,3,0,11,1,196869,0.66,25,42,1
22.27,3,2,1,2,2,3,0,1,0,57184,0.54,17,42,0
48.24,5,1,2,1,1,4,1,7,0,175876,9.02,16,50,1
46.78,5,1,2,1,1,4,1,11,1,190887,7.73,20,76,0
42.8,4,1,2,1,3,4,1,2,0,142600,1.47,7,73,1
30.66,2,1,1,2,1,3,0,11,1,167217,8.72,26,58,0
37.0,5,1,2,1,3,3,1,1,0,44099,4.49,8,63,1
23.17,5,2,1,3,1,3,0,8,0,191253,1.92,29,60,1
59.82,5,1,1,4,2,2,0,3,0,86386,26.37,28,55,1
26.76,2,2,2,1,3,2,1,9,0,61209,2.85,6,64,0
30.98,2,1,1,2,2,1,0,10,1,106067,3.76,4,53,1
35.47,5,1,2,3,3,1,1,6,1,173513,9.11,19,86,0
28.42,5,1,2,1,1,4,1,4,1,155113,2.32,5,78,0
24.57,1,1,2,1,2,5,1,5,1,168508,2.24,26,79,0
39.13,5,1,2,3,3,5,1,10,1,163742,7.77,14,51,1
47.43,2,2,2,1,1,4,1,11,1,181780,21.75,11,72,1
51.1,2,1,2,1,3,5,1,1,0,106444,17.56,8,78,1
49.67,3,1,1,1,1,1,0,9,0,106115,23.9,27,46,0
57.64,4,2,1,2,1,2,0,2,0,56115,8.47,16,40,0
24.58,2,2,1,2,2,3,0,5,1,149071,2.2,21,50,0
51.83,3,1,2,1,3,4,1,9,0,191329,25.88,28,62,1
41.71,3,1,2,3,4,1,1,4,1,91188,5.27,10,81,1
50.37,4,1,2,3,3,3,1,9,0,61716,1.85,8,58,1
31.8,3,2,1,2,4,3,0,1,0,129810,5.57,14,48,1
29.52,3,2,1,2,1,2,0,11,1,136494,5.66,26,46,0
29.91,2,1,1,2,3,2,0,4,1,153543,1.26,1,59,1
46.41,4,2,1,4,3,4,0,10,1,61098,4.76,28,51,1
57.81,2,2,1,2,5,4,0,9,0,92327,32.91,17,47,1
38.53,2,2,1,4,1,4,0,12,1,86951,6.61,22,56,1
35.6,1,2,1,2,3,2,0,5,1,188149,5.2,2,59,0
42.53,3,1,2,1,4,1,1,12,1,179351,7.59,0,60,1
34.63,1,1,2,3,1,3,1,1,0,71358,6.5,27,70,0
52.2,1,1,1,4,3,4,0,2,0,148490,16.49,8,41,1
52.65,1,2,1,4,4,3,0,2,0,47632,27.48,10,42,1
22.73,1,1,1,4,1,5,0,1,0,188593,0.5,23,55,0
52.14,1,2,1,2,4,1,0,1,0,40546,26.54,12,47,0
21.28,2,2,2,3,1,5,1,6,1,130183,0.11,21,75,1
28.03,4,2,2,3,3,5,1,10,1,154779,1.81,9,53,1
55.69,4,2,2,1,3,2,1,2,0,70474,7.43,13,74,0
26.52,3,1,1,1,3,5,0,3,0,144941,5.34,26,54,1
49.52,5,1,1,4,3,3,0,6,1,126885,15.13,7,46,0
37.28,1,1,1,4,5,2,0,2,0,75026,3.47,6,55,1
41.3,2,1,1,2,1,4,0,11,1,138678,6.67,6,57,1
31.8,5,1,1,4,3,2,0,10,1,173495,6.77,6,49,0
23.08,1,1,1,2,1,4,0,3,0,181729,0.33,7,43,0
31.04,3,1,2,1,4,4,1,3,0,168971,0.33,9,57,1
42.16,3,1,1,4,1,5,0,11,1,81415,6.7,6,53,0
46.32,3,1,2,1,4,2,1,4,1,191572,25.27,25,87,1
59.11,2,2,1,2,4,1,0,1,0,148632,29.59,0,50,1
49.48,5,2,1,2,1,4,0,1,0,84864,3.57,12,56,0
30.05,2,1,1,4,2,4,0,11,1,123931,7.69,19,47,1
50.26,3,1,1,1,1,5,0,7,0,93438,3.06,13,51,1
57.18,3,1,1,4,2,5,0,6,1,74790,22.12,17,57,0
46.9,3,1,2,1,2,3,1,6,1,171114,13.13,26,54,1
22.5,1,1,2,1,2,3,1,6,1,151001,0.12,14,81,0
45.12,1,2,1,4,1,4,0,7,0,154768,8.0,25,41,1
30.85,5,1,1,1,3,3,0,5,1,143184,1.19,28,60,0
28.15,4,2,2,1,2,4,1,5,1,48785,2.18,12,53,1
24.19,2,1,1,2,1,4,0,2,0,149431,0.45,3,54,0
34.23,4,1,1,3,1,4,0,5,1,185142,12.21,11,50,1
49.09,1,2,2,3,3,4,1,8,0,175072,14.0,8,50,1
29.17,2,1,1,3,3,4,0,7,0,104099,2.07,22,56,0
46.53,3,2,2,1,2,3,1,7,0,50559,17.0,11,66,0
42.27,2,1,2,1,1,3,1,5,1,160545,10.2,2,52,1
21.86,3,2,2,1,2,4,1,6,1,132494,0.15,27,58,1
58.46,2,1,1,2,1,4,0,2,0,140933,7.44,27,51,0
49.14,3,2,1,2,1,1,0,6,1,92756,7.15,27,45,1
56.7,1,1,1,2,1,3,0,12,1,95870,16.65,22,44,0
31.56,3,1,2,1,1,3,1,6,1,180775,3.16,22,55,1
38.62,5,2,1,2,3,4,0,2,0,153318,10.49,7,41,0
37.32,2,2,2,1,1,3,1,4,1,103920,16.3,13,88,0
47.36,3,1,1,2,2,5,0,1,0,117418,18.56,11,56,0
40.54,2,1,1,2,1,2,0,2,0,151016,5.46,28,52,1
59.81,3,1,1,1,2,3,0,4,1,177946,0.31,13,43,0
42.6,2,1,1,2,1,3,0,7,0,103983,21.05,28,48,0
24.89,5,2,1,1,3,1,0,3,0,95391,3.4,2,54,0
27.6,2,2,1,4,1,3,0,12,1,162603,1.61,21,52,1
48.28,3,1,1,2,1,5,0,12,1,186661,16.62,23,59,1
25.19,3,1,2,1,5,3,1,6,1,147409,3.11,5,82,1
21.25,5,1,1,4,1,4,0,7,0,116402,0.0,22,43,1
46.5,3,1,2,1,5,3,1,6,1,165703,14.14,17,69,1
58.86,2,2,1,2,1,3,0,10,1,178965,25.81,24,55,0
49.51,3,1,1,4,3,1,0,5,1,45691,24.19,12,51,0
31.26,3,1,1,2,1,3,0,4,1,195969,0.31,13,54,1
50.46,4,2,1,2,5,4,0,5,1,163761,9.19,21,56,1
21.44,2,2,1,2,2,1,0,7,0,154517,0.05,3,44,0
30.69,1,1,1,4,1,3,0,6,1,89856,3.09,17,47,0
32.04,1,1,1,4,3,3,0,8,0,191015,1.96,23,41,1
28.63,3,1,1,1,1,4,0,2,0,156007,6.49,15,47,1
33.52,2,1,2,1,3,1,1,1,0,125630,11.5,15,59,1
27.06,1,2,1,3,2,3,0,7,0,52959,1.02,6,43,1
41.55,4,2,2,1,1,1,1,10,1,72369,11.8,19,60,0
25.64,1,2,2,1,5,2,1,6,1,119950,1.09,19,56,0
28.64,3,1,1,2,3,1,0,4,1,169778,5.32,5,58,1
25.65,2,2,1,4,2,5,0,6,1,152589,4.16,15,41,1
21.07,4,2,1,2,4,5,0,7,0,77269,0.05,6,49,1
44.05,5,1,1,2,3,1,0,10,1,193882,17.8,29,51,1
29.96,2,1,1,2,2,4,0,1,0,42084,1.51,11,51,1
39.7,2,2,2,1,2,2,1,5,1,133364,18.25,13,73,0
50.72,2,2,1,3,1,3,0,2,0,101858,26.5,30,44,0
24.9,2,1,1,2,1,4,0,8,0,99373,1.93,5,41,0
52.67,4,1,2,3,5,1,1,6,1,107834,21.12,9,83,1
50.15,5,1,1,4,1,3,0,6,1,149435,11.16,11,46,1
36.93,2,2,2,1,3,4,1,2,0,93684,13.48,13,59,1
23.15,2,2,2,1,1,5,1,2,0,43779,1.45,6,71,1
45.58,4,1,2,1,3,5,1,2,0,74966,15.48,30,73,1
25.12,1,1,1,2,3,2,0,4,1,86984,0.27,25,45,1
43.99,3,2,2,1,4,3,1,11,1,164201,2.73,19,70,1
32.24,3,2,1,3,3,2,0,12,1,62735,3.6,11,60,1
27.55,5,1,2,1,2,3,1,11,1,166576,0.69,27,87,0
56.47,2,1,2,1,2,3,1,5,1,46723,16.24,14,71,0
40.48,4,2,2,1,1,5,1,5,1,101272,12.21,1,61,1
42.55,2,1,1,2,5,3,0,3,0,42655,14.38,6,54,0
29.04,2,2,2,3,1,5,1,7,0,93416,2.03,5,58,1
28.25,4,2,1,2,1,3,0,6,1,66397,7.1,11,51,1
35.84,2,2,2,1,2,4,1,6,1,41663,2.12,2,50,1
21.91,2,2,2,1,2,3,1,12,1,103238,0.63,3,58,0
33.57,2,2,2,1,3,2,1,1,0,146395,10.53,26,53,1
26.21,3,1,1,4,3,2,0,10,1,43281,2.79,17,41,0
21.82,3,1,1,2,1,5,0,11,1,63550,0.66,5,50,1
52.13,5,2,2,1,1,1,1,11,1,59961,18.72,26,65,0
36.25,3,2,2,3,3,5,1,5,1,89077,11.22,17,66,1
45.29,2,2,2,1,1,3,1,4,1,176683,0.28,24,87,0
31.0,5,1,2,3,3,4,1,7,0,139012,6.01,24,76,1
36.43,3,2,1,4,4,5,0,5,1,46585,5.24,17,45,1
24.27,1,1,2,1,2,1,1,2,0,170182,1.42,3,60,1
48.16,4,1,1,2,3,4,0,4,1,170439,21.26,13,47,1
39.29,5,2,1,2,2,1,0,5,1,126534,16.25,5,56,0
31.01,2,2,1,4,1,3,0,9,0,57651,0.84,22,41,1
35.39,5,1,2,1,3,2,1,12,1,96087,7.6,30,50,0
23.68,3,1,2,1,3,4,1,1,0,75417,0.55,29,80,1
24.43,5,1,1,3,5,5,0,7,0,123510,3.01,19,47,1
30.53,4,1,2,3,2,4,1,6,1,170980,7.1,23,68,1
21.44,1,1,1,2,1,2,0,6,1,123326,0.1,3,46,1
45.41,3,2,1,2,1,5,0,9,0,52020,2.89,6,56,1
24.48,1,1,1,2,1,1,0,1,0,58739,0.5,29,41,0
26.59,1,2,1,2,5,4,0,12,1,170177,2.63,13,43,1
23.84,2,1,2,1,2,2,1,3,0,111088,2.36,2,90,0
57.11,2,1,1,2,5,2,0,12,1,172680,12.65,13,48,1
40.35,3,2,2,1,3,3,1,5,1,124925,2.2,7,89,1
27.24,2,2,1,3,2,4,0,9,0,167126,0.86,0,45,1
37.1,2,2,1,2,5,4,0,3,0,53718,4.41,9,43,0
48.26,5,1,2,3,3,2,1,11,1,104358,5.74,1,83,1
55.26,2,2,1,4,4,4,0,9,0,131181,19.87,20,45,1
37.49,2,1,2,3,3,3,1,4,1,144492,14.27,5,52,0
28.28,4,2,2,1,4,5,1,4,1,173221,4.28,23,57,1
34.53,4,1,2,1,2,2,1,2,0,111049,13.43,2,65,1
54.25,1,1,2,1,5,1,1,3,0,175523,6.39,24,68,1
39.79,2,1,1,2,2,1,0,3,0,178224,9.39,17,41,0
34.54,1,1,2,3,2,3,1,12,1,91751,5.62,20,78,1
38.28,2,1,1,4,1,4,0,5,1,176278,8.24,16,56,1
43.71,3,2,2,1,2,3,1,10,1,77375,21.79,0,60,1
52.58,5,1,2,3,1,5,1,8,0,60050,3.95,8,55,1
26.61,2,1,2,1,1,5,1,9,0,124125,2.83,21,72,0
30.12,1,1,2,1,3,2,1,9,0,125601,3.87,10,50,0
31.84,4,1,2,1,3,3,1,6,1,130068,8.14,7,78,1
32.7,3,1,2,3,2,5,1,1,0,79979,6.55,26,61,1
45.3,3,2,1,2,3,3,0,4,1,50312,5.32,5,58,0
26.3,3,1,1,2,3,3,0,2,0,109108,0.45,6,43,1
48.18,2,1,2,1,5,2,1,12,1,133337,21.59,27,89,1
51.0,1,2,2,3,3,4,1,12,1,88803,25.66,15,83,1
26.0,5,2,2,1,3,1,1,6,1,167942,0.14,25,90,0
30.32,5,2,2,1,1,3,1,2,0,163917,6.43,29,79,1
46.09,2,2,2,1,5,4,1,2,0,65826,4.44,0,74,1
38.72,3,1,1,1,4,1,0,6,1,40594,14.16,8,46,1
52.17,5,1,2,3,2,2,1,4,1,144795,0.31,10,72,1
52.37,2,1,2,1,5,1,1,8,0,136677,29.93,1,63,1
39.27,3,1,2,1,2,3,1,4,1,157583,6.32,25,61,1
41.12,3,1,2,1,1,2,1,4,1,95206,8.27,26,70,1
23.85,2,1,1,2,1,4,0,7,0,151312,1.01,25,48,0
50.83,2,1,1,2,1,5,0,4,1,126072,17.29,9,59,1
43.23,2,2,2,1,1,5,1,2,0,42563,13.5,11,52,1
41.85,2,1,2,1,2,3,1,3,0,120773,9.33,13,71,0
28.17,2,2,1,4,4,3,0,5,1,113088,6.19,21,53,0
29.81,1,2,1,4,3,4,0,12,1,165313,6.62,30,54,1
55.83,2,1,1,3,1,4,0,10,1,191129,21.8,14,42,0
21.57,2,2,2,1,2,5,1,1,0,196211,0.51,25,75,1
46.83,1,2,1,2,1,4,0,3,0,123376,11.33,20,54,1
58.59,2,2,2,3,2,2,1,8,0,104645,23.99,0,50,1
37.73,3,1,1,4,1,3,0,1,0,182546,15.52,30,40,0
55.35,4,1,2,1,3,3,1,11,1,193718,16.71,26,65,1
53.6,2,1,2,1,1,1,1,12,1,95583,19.59,7,53,1
57.18,4,1,2,1,1,1,1,3,0,173844,32.36,14,75,1
48.95,4,1,1,2,2,5,0,7,0,57488,11.07,4,48,1
59.24,2,2,1,2,3,1,0,1,0,41270,6.56,30,51,0
33.84,3,2,2,1,3,2,1,1,0,95774,12.53,2,79,1
49.79,1,2,2,1,4,4,1,1,0,144716,4.55,12,66,1
34.32,4,1,1,2,1,5,0,4,1,110538,10.33,12,47,1
43.72,3,1,1,2,2,5,0,11,1,185131,14.68,10,45,1
42.99,4,1,1,2,1,4,0,1,0,75170,17.58,1,55,1
28.31,3,1,1,2,3,2,0,7,0,133598,4.03,25,51,1
37.99,1,2,2,1,3,4,1,9,0,82679,2.86,8,51,1
55.25,2,2,2,1,2,5,1,12,1,172339,28.67,17,79,1
31.05,5,2,1,1,1,3,0,5,1,122648,4.18,1,49,0
49.87,1,2,2,1,3,1,1,4,1,163861,5.25,30,70,0
27.95,2,2,2,3,1,4,1,11,1,153806,3.73,18,89,1
39.72,4,1,2,3,1,3,1,12,1,153217,7.6,15,72,1
57.12,5,2,1,2,1,3,0,5,1,117240,28.23,21,51,0
22.27,3,2,1,3,3,3,0,10,1,88403,0.81,26,59,1
32.53,3,2,2,1,3,4,1,3,0,55216,2.35,29,86,1
56.98,2,2,2,1,2,1,1,8,0,183869,8.99,22,71,1
35.86,4,1,1,4,2,1,0,4,1,60637,14.26,11,57,0
35.52,5,1,1,2,4,4,0,4,1,192159,7.31,29,55,0
42.87,2,2,2,3,2,3,1,12,1,142116,7.65,12,82,1
27.33,2,2,1,4,1,4,0,4,1,48678,6.32,11,54,1
30.03,1,1,1,2,1,3,0,12,1,129684,5.62,22,48,1
30.36,1,1,2,1,3,4,1,10,1,74588,7.77,10,53,1
32.44,5,2,1,2,1,3,0,9,0,106115,5.89,12,58,0
24.05,5,1,2,3,3,1,1,12,1,82813,1.58,11,65,0
35.94,4,1,1,2,1,3,0,4,1,128883,8.27,1,53,1
51.69,3,2,2,3,5,4,1,3,0,132187,20.41,23,68,1
54.54,5,1,1,2,1,1,0,3,0,127733,3.34,1,54,1
58.84,5,1,1,3,3,3,0,5,1,114719,15.21,23,42,0
42.01,4,1,1,2,4,2,0,7,0,102891,3.06,7,44,1
34.15,4,1,1,4,2,4,0,7,0,40980,7.07,13,50,1
27.8,1,2,2,3,3,2,1,9,0,148892,5.87,15,88,1
23.36,3,2,2,1,1,1,1,6,1,48624,1.16,10,77,1
48.2,3,2,1,2,2,4,0,2,0,189026,24.46,26,58,0
55.56,5,2,1,3,2,4,0,5,1,159025,33.18,16,42,0
28.68,3,1,1,2,3,5,0,4,1,145422,3.25,20,53,1
59.73,3,2,2,3,2,3,1,2,0,167041,13.49,22,56,1
46.58,3,2,2,1,5,2,1,11,1,189755,23.68,11,85,1
44.46,4,2,2,1,1,1,1,10,1,88908,21.83,11,71,1
37.96,5,2,2,1,2,2,1,9,0,119561,12.89,6,89,0
34.02,3,2,1,4,3,4,0,6,1,193258,10.14,5,57,1
40.79,1,1,1,1,2,3,0,10,1,145206,8.8,26,49,0
